table	1829
provide	9247
summary	200
case	27382
derive	1376
forecast	4835
give	3000
report	3063
brief	198
description	259
major	3446
assumption	2759
underlie	433
projection	8252
mode	2014
run	2458
nem	731
fully	968
integrate	3597
par	124
tially	55
integrated	244
standalone	45
reference	12763
page	443
body	307
discuss	2967
domestic	3104
macroeconomic	629
activity	2178
present	8707
market	11546
trend	2532
section	1168
following	42
describe	1797
key	3198
regulatory	1372
pro	2437
resource	6692
factor	6171
detailed	1393
sector	9144
available	3313
internet	50
web	1741
site	3823
result	23717
regional	2525
detail	886
world	10332
oil	14423
price	20270
assume	4581
annual	5102
average	8179
acquisition	167
cost	20463
import	5141
crude_oil	2531
u.s	6369
refiner	328
low	19015
high	25175
reflect	2029
alternative	3780
expansion	2223
production_capacity	269
nation	1802
organization	583
petroleum	2704
export	3847
country	9667
opec	2409
particularly	1810
producer	1954
persian	260
gulf	645
region	8832
competition	1141
united_states	3372
examine	3360
national	3844
level	10971
useful	982
coal	17927
natural_gas	15334
well	2871
significant	5756
amount	813
fire	4344
capacity	11626
subregion	22
serc	21
reliability	1094
corporation	207
emm	26
ratio	3539
fuel	18751
ngcc	24
plant	7472
steam	2149
turbine	2815
gas	12792
figure	5466
efficient	3564
fleet	661
remain	3934
near	1530
competitive	1628
majority	540
period	6963
indicate	4349
continue	3735
strong	2233
heat	11812
rate	9293
largely	1044
drop	1081
deliver	1952
somewhat	268
central	1774
appalachian	90
illinois	52
basin	417
transport	2383
rail	545
southeast	191
powder	77
river_basin	81
travel	1342
great	3383
distance	676
use	15088
typically	602
coast	405
tend	758
expensive	701
retirement	496
generator	1987
total	11904
gigawatt	1743
new	12389
requirement	2398
install	85
environmental	4287
control	5908
equipment	2167
exist	4826
lead	5274
additional	2854
share	5704
percent	21374
rise	3280
account	5838
large	9686
generating	1357
power_plant	4058
vary	2185
shift	1833
generation	14258
electric	5130
power	19599
grow	6250
compare	8524
conversely	44
midwest	69
western	860
portion	618
cover	1209
ohio	26
indiana	23
west	807
virginia	39
state	7330
combine	3714
cycle	5706
approach	6277
heavily	481
dependent	899
fall	1980
nearly	1346
represent	2787
limited	1418
occur	1860
access	1498
multiple	1390
source	6916
include	11110
transportation	4803
deter	49
favor	340
interior	104
ability	1027
switch	680
moderate	612
expenditure	607
reduce	11345
economic	7053
incentive	1979
build	3802
increase	28510
relative	2324
make	1783
different	10016
contribute	2251
limit	3050
impact	7802
see	833
power_sector	1424
decline	5687
replace	1158
biomass	4089
co	3636
economical	547
unit	4657
operate	2767
regulation	2549
encourage	1034
refinery	793
industry	5108
deregulation	281
inefficient	318
demand	13981
growth	9934
response	2597
late	712
eliminate	427
excess	664
utilization	1631
location	1401
production	15388
petroleum_product	475
consumer	3266
complex	1142
exceed	1102
domestic_production	263
long	5358
net	3402
importer	193
year	14997
refined	131
product	2824
rapidly	1110
refining	345
fill	374
gap	963
historically	195
availability	1441
lack	1289
foreign	663
capable	516
meet	3669
stringent	408
standard	5016
recently	1122
asia	2572
move	689
adopt	1773
develop	9185
able	1525
vide	105
suitable	1172
future	6420
profitable	302
change	8714
direct	2185
refer	880
ence	574
sulfur	1508
light	1818
dollar	1045
reach	2687
barrel	4497
begin	2052
slow	2494
gasoline	2981
gallon	969
accordingly	308
retail_price	71
comparison	2569
diesel_fuel	713
recent	2885
federal	1534
enact	368
consistent	698
taxis	711
slightly	1334
real	3296
term	8288
substantially	827
highway	387
diesel	2395
cent	1782
retail	638
consumption	11425
project	16815
record	498
date	851
domestic_consumption	118
drive	2671
generally	1346
wellhead	295
significantly	3017
economic_growth	3879
similar	1949
recover	830
output	4641
effect	9945
reduction	8031
input	2360
absorb	253
eventually	109
crude	214
pace	356
expand	1787
supply	7318
step	1437
generate	3330
doe	633
goal	2057
like	979
renewable	6337
improve	6229
performance	10938
capital	2202
station	890
nonhydroelectric	141
technology	13496
renewable_resources	161
landfill	116
order	4626
approximate	32
publish	610
target	3888
office	792
energy	40049
effi	245
ciency	155
renewable_energy	5056
difference	2935
instead	726
incorporate	1440
opera	69
tion	3206
maintenance	608
improvement	3940
capac	235
ity	666
wind	6761
residential	3456
commercial	3649
photovoltaic	2216
system	27721
place	1516
development	7340
geo	58
thermal	7451
require	5740
incremental	468
viable	577
addition	4767
geothermal	827
raise	919
megawatt	1823
retain	67
unchanged	142
ref	201
erence	184
recov	22
ery	29
byproduct	69
industrial	3941
process	9017
rapid	1819
ethanol	2839
cellulosic	173
capture	2303
transporta	144
capi	28
tal	94
operation	5380
solar	6524
con	1642
gas_supply	174
technically	356
recoverable	401
base	16087
estimate	6667
geological_survey	64
usg	129
mineral	277
manage	651
ment	1121
service	2997
mms	46
department	579
supplemental	38
adjustment	545
nonconventional	71
advanced	1539
international	2742
independent	724
firm	1044
technological	1079
affect	3540
recovery	1522
productivity	1342
simulate	1561
drilling	484
success	583
find	6228
effective	3142
assumed	168
horizontal	410
completion	374
technique	1865
conventional	3504
drill	172
operating	2399
lease	319
equipment_cost	102
expect	8683
exclusively	49
technological_progress	152
category	716
range	4746
roughly	292
work	4413
associate	2334
depth	538
rig	59
avail	86
current	6010
create	1462
assess	2692
sensitivity	1315
jection	179
progress	676
parameter	4256
adjust	725
plus	414
minus	25
unconventional	568
number	3847
exploration	684
technolo	108
gy	140
canadian	351
tech	264
nology	88
penetration	1496
potential	8545
model	22039
keep	414
value	5309
ter	75
module	2429
liquefy	417
trade	2795
mexico	1459
specific	2946
assump	103
outlook	1951
liquid	5168
evolve	333
mix	2155
feedstock	1422
policy	11263
international_market	142
lfmm	62
intent	51
design	7761
data	695
modeling	1420
type	3839
configuration	1663
traditional	1350
padd	95
maritime	30
canada	1920
caribbean	53
condition	6300
implementation	2006
new_technology	385
nonpetroleum	77
pyrolysis	726
rfs	205
mandate	703
allow	3357
analysis	10155
add	2028
help	1790
extensive	531
representation	429
uncertain	646
uncertainty	3229
analyze	3730
accommodate	90
pmm	79
test	4237
produce	5355
version	295
highlight	1118
area	3929
explore	1755
basis	1859
eia	1185
ensure	1112
directly	915
attributable	153
alaska	466
gas_pipeline	97
restricted	50
produc	495
sup	218
ply	171
offset	1262
lower	1013
duction	431
cubic	3409
foot	3572
offshore	1323
sensitive	521
example	1884
opportunity	1286
economically	907
unconven	26
tional	438
onshore	581
especially	1939
deep	667
water	6173
time	9511
necessary	1223
bring	1007
small	4105
differ	743
ent	56
absence	395
overall	3183
sec	244
tor	345
growth_rate	1410
past	1708
dri	358
wefa	251
light-duty_vehicle	482
efficiency	11256
jet	567
air	5530
anticipate	529
duty	878
appliance	1175
manufacturer	580
highly	1286
housing	573
fund	649
ccap	94
program	3923
sponsor	54
carbon	8823
emission	23820
approximately	1593
metric	1846
ton	4314
primarily	1440
save	1360
sumption	632
survey	1395
recs	33
characteristic	3262
energy_use	4348
vision	44
personal_computer	39
outside	600
device	1370
decrease	4039
sion	670
building	7115
shell	849
purchase	1302
fix	1047
menu	71
particular	1768
regardless	106
ciencie	35
high_technology	375
early	1990
minimum	1110
epact	88
legislation	883
representative	574
air_conditioning	366
heat_pump	1298
sea	237
energy_efficiency	4299
rating	243
january	1138
force	1370
furnace	334
fluorescent	40
lamp	66
watt	252
lighting	665
efficacy	32
november	666
ing	1333
construction	2462
heating	4134
cooling	815
space	1565
respectively	3595
recognize	342
epa	760
green	1257
star	78
insulation	464
method	8054
facilitate	868
participant	464
information	3360
behavior	1810
discount	75
retrofit	777
decision	2901
segment	375
gram	194
end	4258
discount_rate	206
nologie	98
treasury	35
bond	36
executive	97
definition	462
datum	7884
energy_consumption	7417
cbecs	49
parking	21
manufacturing	976
supplier	859
phase	3657
allowance	708
relatively	2610
inexpensive	47
buy	128
later	552
electricity	23342
hg	64
emis	405
dominant	514
compliance	783
option	2861
emission_allowance	71
cap	1088
tighten	101
bill	672
pur	90
chase	66
permit	654
equivalent	1364
need	5180
natu	272
ral	277
associated	366
economy	4831
i.e.	1686
play	1827
role	2882
appear	969
slight	127
important	4580
user	1404
btu	3469
senator	23
request	124
consider	6510
technol	154
ogy	112
electricity_generator	175
start	1518
specify	426
imple	28
ii	892
congress	181
propose	9672
debate	528
variety	590
address	2301
pollution_control	29
electric_power_plant	98
pass	639
law	1159
addi	213
currently	2482
prepare	561
regula	90
clean	1520
interstate	119
rule	1453
pcair	36
mercury	425
take	2581
legislative	134
action	1210
facture	21
agriculture	334
census	157
bureau	108
set	3631
coke	468
boiler	1086
fur	80
electric_motor	49
criterion	1074
air_pollutant	247
motor	664
horsepower	63
stock	1133
food	420
bulk	477
chemical	1730
metal	842
durable	44
balance	1434
premium	259
instal	1672
depend	2226
modify	846
explicit	204
repair	82
update	600
database	391
chp	1277
practice	1066
industrial_sector	1746
separate	643
evaluate	3819
natural	1323
technical	1867
renew	273
focus	3338
gen	279
eration	160
choice	1429
expectation	630
aggregate	807
intensity	4050
composition	946
primary	2370
annually	638
hold	820
constant	1275
inten	80
sity	70
consequently	707
feedback	527
interaction	1142
energy_market	853
third	199
subject	952
corporate	157
cafe	386
mile	1085
tinue	116
widely	943
gal	39
lon	33
automobile	156
light_truck	235
projec	284
promulgate	78
april	498
legisla	29
aeo	272
operator	836
government	4305
e.g.	988
utili	30
provider	68
fraction	904
alterna	35
tive	275
vehicle	5718
feed	1407
eral	124
municipal	198
private	792
business	1247
scale	4383
average_price	103
path	857
despite	1436
investment	4983
rich	568
political	1257
influence	3508
volatility	597
historical	1043
show	6600
substantial	1413
variability	577
un	47
certainty	39
illustrate	978
prospect	701
wide	1732
bind	249
possible	2477
outcome	762
non	7502
maximum	2375
price_level	49
variation	1983
day	5291
cur	188
rent	251
gross	463
reliance	456
profit	693
de	631
mand	52
come	1698
alaskan	118
tribution	21
sand	270
port	603
heavy	970
few	112
developing_countries	1545
mean	2549
likely	1799
volume	1948
coal_industry	149
east	657
mississippi	59
river	515
mainly	1478
pressure	3710
mine	377
labor	870
surface	1889
advantage	1531
economies_of_scale	22
com	891
bin	88
underground	83
northern	401
appalachia	55
rocky	84
mountain	39
increasingly	965
equip	436
miner	62
maintain	1413
gain	1849
achieve	5267
improved	565
marginal	958
reserve	2722
restriction	463
benefit	3812
mining	673
loss	2659
productive	60
minemouth	214
coal_mining	183
away	385
baseload	108
construc	107
productiv	27
price_increase	270
little	1066
ghg	2501
ldvs	221
final	1186
rulemaking	42
subsequent	366
post	669
ldv	251
mpg	241
passenger	862
car	1581
truck	766
attribute	858
footprint	207
credit	1295
alternative_technology	30
apply	4243
notice	35
employ	1880
structure	2827
continuation	36
banking	39
city	2006
minimize	1031
local	2582
constraint	1557
levelize	299
variable	2615
conven	84
advanced_technology	194
initial	1153
upward	137
optimism	86
function	1902
fossil	1154
century	363
kilowatthour	1395
unlikely	131
nuclear	5982
crease	134
old	592
retire	439
percentage	1024
er	216
fairly	175
california	1223
greenhouse_gas	2639
cross	870
cut	579
implication	1555
size	2542
medium-	70
issue	3734
midterm	22
gdp	2845
corresponding	256
giga	38
exclude	410
cogenerator	48
eco	625
nomic	342
age	817
consist	1201
stimulate	448
construction_costs	116
typical	1072
kilowatt	229
difficulty	481
obtain	3853
oil-	35
select	1555
determine	3506
fossil_fuel	2531
and/or	631
coal_gasification	44
combined	452
combustion	4631
accelerated	51
research_and_development	238
flat	609
jecte	574
facility	2253
square	472
floorspace	197
ventilation	546
refrigeration	487
cooking	355
cool	3428
benchmark	447
brent	152
pay	1147
sweet	41
wti	83
assessment	2391
view	1168
course	106
oecd_countries	1087
member	788
oil_production	1019
finding	1866
opec_countries	126
choose	905
schedule	989
stay	64
china	8891
middle_east	1006
displace	269
steadily	283
bituman	88
brazil	1666
exception	232
costly	337
tight	723
ccs	940
distillate	186
dramatically	246
constrain	430
genera	337
elec	548
tricity	459
compete	552
nat	152
ural	150
previously	493
modest	296
modification	362
guideline	392
free	910
emit	547
limitation	731
environment	2151
extremely	231
plan	3859
compute	416
pipeline	2210
lng	3067
quantity	814
conversion	1897
blending	149
curve	1200
transmission	1835
distribution	3416
inter	443
regasification	147
pricing	1182
track	483
flow	4711
network	3243
connect	909
capability	922
peak	2638
component	2570
pipe	676
line	1677
distributor	65
tariff	1354
algorithm	2117
petro	154
leum	140
alcohol	91
biodiesel	1657
administration	1463
defense	45
district	596
explicitly	274
automotive	283
biofuel	2433
blend	1189
ban	193
methyl	248
tertiary	47
butyl	38
ether	73
mtbe	359
arizona	54
colorado	52
connecticut	60
iowa	23
maine	61
minnesota	55
montana	40
hampshire	31
jersey	50
york	247
north	979
carolina	41
rhode	21
island	672
south	954
dakota	28
vermont	57
washington	729
wisconsin	26
furthermore	1558
oxygenate	104
reformulate	103
concern	2474
contamination	26
nationwide	58
content	1774
ppm	165
nonroad	42
locomotive	116
marine	291
reg	21
refin	27
financing	383
equity	270
debt	158
hurdle	28
markup	25
prod	47
uct	56
distribution_cost	45
commonly	470
corn	399
crop	459
material	3078
soybean	42
way	2097
ctl	334
gtl	351
statement	71
happen	105
methodology	2231
usual	339
know	875
demographic	300
neutral	262
initiative	752
advocate	32
main	3115
emerge	1085
define	1364
simplified	261
energy_production	616
ture	176
behavioral	180
indicative	50
tendency	184
event	609
shape	849
severe	424
weather	775
disruption	291
breakthrough	32
demo	22
graphic	47
degree	1032
endeavor	26
reliable	724
serve	879
adjunct	22
substitute	459
analytical	692
shale	774
deposit	395
land	1053
northwest	86
extend	1399
rock	33
considerably	530
concentration	1934
entire	680
ultimately	269
acre	34
life	2044
ber	180
context	1390
alberta	120
yield	2154
fischer	29
summarize	318
approxi	76
mate	213
extract	499
contain	1054
attractive	702
december	1154
potentially	661
situ	286
effort	1713
consume	1838
waste	1894
spend	327
shale_gas	928
interest	1329
proposal	591
aim	3067
freight	679
mil	312
lion	632
trans	76
portation	144
follow	2673
poten	47
tial	131
sale	1742
hdngv	27
believe	236
rela	122
tively	153
infrastructure	2213
cng	150
own	615
refueling	85
distribute	1780
enter	367
nationally	22
acceptance	584
ere	62
register	120
ex	306
pecte	28
higher	121
delivered_price	106
dustrial	24
di	115
personal	521
income	1919
proportion	474
contrast	1014
ship	408
conservation	469
substitution	492
nuclear_plant	326
license	309
horizon	587
triple	142
renewable_energy_source	1262
penetrate	47
slowly	399
hydropower	748
cline	31
bar	208
complete	1359
prove	1173
fore	233
cast	217
intensively	22
one	433
cation	50
half	1157
division	132
gener	171
ation	118
carbon_dioxide	2838
capita	1351
mitigation	1118
adoption	1319
voluntary	361
population	1453
indus	288
trial	167
inflation	203
interest_rate	212
computer	341
office_equipment	73
intensive	1688
partially	411
aircraft	186
bon	147
dioxide	394
manufacture	446
measure	4619
turnover	56
movement	341
cargo	73
narrow	78
vari	28
cost_of_capital	101
enforce	42
load	5434
submodule	77
planning	1783
dispatching	21
finance	445
nonutility	33
dispatch	696
specifically	708
identify	3303
protection	243
agency	722
repre	78
sente	53
fine	44
particulate	448
sev	51
northeast	156
ance	137
announce	743
rfm	36
natural_resources	91
grid	4194
wood	809
energy_crop	34
wind_energy	1180
hydroelectricity	286
tax_credit	816
energy_policy	1627
act	1459
solar_energy	919
expiration	87
framework	3104
shore	89
coalbed	26
permeability	261
formation	1351
sandstone	33
cash_flow	41
profitability	456
liquefaction	443
establish	2082
closed	223
loop	734
close	1094
bio	864
mass	1750
applicable	369
qualifying	35
originally	116
expire	222
index	1515
rently	100
august	568
house	965
america	285
h.r	60
ptc	346
eligibility	27
open	1214
agricultural	493
residue	488
erate	45
pende	113
provision	1067
extension	638
dedicated	80
expan	48
eva	373
icf	151
ihsgi	392
inforum	201
iea	754
exxonmobil	151
instance	367
intake	284
residual	417
tax	1095
energy_demand	2509
actually	251
offer	1684
pessimistic	52
versus	289
continued	176
gradually	484
notably	112
equal	547
coking_coal	412
initially	371
imply	713
calculate	1853
sum	117
double	1211
bbl	111
dry	999
revise	208
ngpl	118
county	198
ultimate	97
marcellus	56
divide	393
tier	140
geologic	66
list	101
discover	95
field	2529
ethane	63
propane	106
butane	26
leave	305
stream	643
advance	867
sys	64
tem	72
hour	862
magnitude	487
face	1374
esti	154
escalate	50
pattern	1684
specified	22
correspond	969
coal_mine	144
short	2752
worker	60
wage	72
steelmaking	113
eaf	26
fast	1803
bof	29
extensively	43
continuous	644
hot	1146
spread	295
outweigh	22
switching	281
link	1067
july	767
dc	1190
march	755
laboratory	485
october	926
commodity	301
iron	464
steel	926
calculation	934
september	933
association	209
document	310
institute	154
statistic	240
june	731
cheap	324
february	653
support	4056
publication	93
energy_technology	389
s.	206
australia	1344
proxy	28
electricity_supply	626
hydroelectric	806
aggressive	105
sharp	83
gas-	21
environmental_regulations	119
selection	749
observe	1395
wyoming	68
southern	416
surcharge	21
appendix	329
d.	136
structural	927
remove	605
abundant	321
production_cost	500
responsive	27
pare	115
affected	30
tril	109
contract	1047
tie	222
put	24
finally	1905
promote	1843
turn	778
interna	150
terminal	534
synthetic	364
frame	391
competitiveness	462
clear	681
objective	2654
reform	1561
oil_reserves	125
deepwater	221
sus	22
taine	52
extent	1055
cie	57
pe	26
mam	28
driver	946
receive	987
relate	3490
indicator	1271
mechanism	2106
gross_domestic_product	277
disposable	103
shipment	408
employment	529
ihs	208
global	4210
insight	1123
construct	1243
accounting	295
american	432
classification	265
naic	27
offshore_oil	29
rel	179
respec	58
dif	57
vol	946
ume	54
cumulative	627
history	613
rest	432
position	613
consump	396
chemical_industry	113
slowdown	99
construction_industry	29
asphalt	58
respond	370
metallurgical	93
quarter	298
nonfuel	50
industrial_consumption	29
quadril	89
sharply	141
restructure	133
stabilize	316
kilo	48
watthour	38
wholesale	319
center	686
greatly	464
eligible	202
renewal	115
original	541
sectoral	408
tran	190
transpor	85
tation	115
household	3416
expected	76
panel	1251
intend	451
jected	157
nonfarm	67
compound	374
volatile	450
recession	309
fluctuate	174
possibility	792
reason	903
invest	756
signifi	103
cantly	27
baseline	797
starting	24
point	2728
foresee	51
public_policy	50
boom	67
spending	115
expendi	22
financial	1739
problem	3795
europe	2352
economic_activity	406
fiscal	138
risk	2311
shock	497
lation	80
govern	357
surplus	351
decade	1780
good	3103
go	452
distinct	254
display	228
aluminum	180
manufac	44
accelerate	505
weigh	24
industrial_production	65
consumer_demand	56
goods_and_services	71
nominal	358
texas	183
intermediate	375
mid	631
cushing	24
oklahoma	35
lev	72
el	145
supply_and_demand	445
margin	397
economic_cooperation	89
oecd	4619
scenario	5596
weak	402
negative	1254
restrict	339
energy_supply	880
contribution	1390
liquids	25
population_growth	291
mitigate	869
person	208
strict	56
extended	621
downturn	138
clothe	41
washer	42
essentially	116
portfolio	763
rps	703
resi	77
dential	73
home	1119
fac	30
warm	308
energy_saving	1580
customer	1391
replacement	479
specification	305
vintage	37
megawatthour	61
related	408
independence	73
security	1649
general	1672
introduction	681
electrical	1532
footage	21
enactment	72
round	269
itcs	43
pv	4366
ground	834
ther	70
mal	29
heater	572
sunset	373
optimistic	227
itc	176
mercial	103
ongoing	271
solid	1540
foster	245
miscellaneous	50
installation	1136
core	472
demonstrate	2946
sig	87
nificant	64
tric	118
arise	438
widespread	378
uted	24
utility	2524
revert	26
microturbine	38
micro	878
dg	349
fuel_cell	1931
explain	892
paper	14030
cement	419
glass	283
plastic	53
twice	146
modestly	73
use_of_energy	80
paper_industry	26
liq	70
uid	47
ngl	103
predominantly	70
subsector	53
downstream	302
experience	1408
secondary	482
blast_furnace	88
try	727
cal	112
shipping	109
manufactur	28
nonmanufacturing	45
raw_material	245
ily	21
medium	1285
sive	52
ble	73
nonmanufacture	28
depletion	266
hdvs	63
vmt	175
tractor	64
trailer	47
bus	783
pickup	62
van	74
temper	73
hdv	65
econ	105
omy	82
traffic	306
safety	691
nhtsa	129
environmental_protection	424
jointly	54
testing	399
licensed	68
unemployment	56
boost	453
driving	497
includ	83
dependence	654
hybrid	2656
engine	3932
idle	23
flex	40
ffvs	38
vehi	109
cle	115
sell	730
form	2137
earn	55
electric_vehicle	1449
store	743
plug	493
compress	41
vocational	37
weight	874
gvwr	36
pound	208
mental	95
coun	330
spur	154
application	4237
road	971
bil	134
active	877
dol	26
lar	64
petitive	32
combination	1497
nonhydropower	107
outpace	101
tax_incentive	92
restructuring	417
adequate	375
deplete	71
struction	157
dramatic	58
cause	2227
closely	311
align	21
ate	156
consideration	1078
subsidy	1707
satisfy	499
profile	1322
sequestration	39
alternatively	23
incur	227
ghgs	26
uncer	53
developer	277
inherent	304
progressively	23
saving	1809
reactor	1925
online	473
uneconomical	54
oyster	21
creek	21
discussion	748
favorable	416
qualify	126
rebound	518
rep	28
absolute	390
hydropow	306
firing	44
part	548
robust	912
map	416
encompass	33
pacific	305
eastern	710
spike	61
henry	114
hub	394
spot	459
difficult	783
beginning	106
north_america	494
far	950
push	108
true	83
price_rise	230
winter	537
previous	1184
strongly	714
eur	201
dampen	100
exam	26
ple	45
exporter	329
production_growth	131
reservoir	701
arctic	70
pri	120
convert	796
differential	336
virtually	167
varie	24
coalbe	179
methane	1678
realize	697
devel	178
opment	81
overseas	84
nonassociate	60
domestically	104
originate	84
speed	2080
convergence	310
dome	29
tic	78
ultra	280
motor_fuel	87
pool	431
individual	1646
revenue	1084
eat	21
well_drilling	38
bakken	27
eagle	30
ford	50
enhance	2014
-eor	26
anthropogenic	67
quality	1511
eor	95
pre	850
discovery	191
slope	165
convention	70
spring	55
locate	939
tivity	33
stage	2194
api	47
gravity	30
express	358
indi	47
duce	131
optimal	3792
newly	378
octane	73
gaso	92
equilibrium	745
implement	2470
lcfs	57
reduc	130
land_use	304
individually	21
accord	1587
purpose	1353
reverse	370
stan	138
dard	120
opposite	36
direction	696
mately	85
transition	1925
catalytic	522
market_prices	276
crack	25
environ	99
alter	291
die	48
sel	21
acid	729
downward	119
tap	93
bituminous	68
increase_in_production	72
similarly	158
penalty	437
fee	105
widen	23
flue	448
desulfurization	49
fgd	77
injection	1820
dsi	43
comply	198
toxic	69
mat	84
regulate	454
removal	635
nitrogen_oxide	233
cair	169
budget	317
summer	711
season	344
columbia	110
selective	38
scr	53
sncr	22
nuclear_fuel	60
introduce	2123
company	2248
edition	234
aver	179
bank	221
note	418
tropsch	29
btl	102
readily	27
exchange	724
commerce	66
finalize	148
overview	408
nal	66
research	3464
perform	2424
upgrade	513
enable	1307
today	580
idm	39
separately	220
coalfield	38
route	517
railroad	157
train	452
scrubber	95
temporary	63
ern	96
competitively	29
determinant	367
ap	22
electronic	329
est	86
ally	79
treatment	792
excise_tax	65
emergency	52
carb	98
regulated	54
party	416
certain	863
study	14344
analyst	183
planner	21
council	197
modular	58
price_of_energy	94
file	83
appropriate	1073
call	948
solution	3199
amendment	144
partial	537
consult	23
official	287
definitional	35
classify	250
exempt	33
residen	27
storage	4324
saturation	255
gradual	109
gii	290
energy_sector	642
levp	48
delay	880
massachusetts	56
court	132
amend	85
zev	109
charge	2552
battery	3863
compo	33
nent	33
zevs	54
board	371
prevent	510
organic	718
ac	314
commer	89
cial	122
mod	38
ule	30
en	115
ergy	61
clude	58
energy_conservation	725
stand	375
ard	26
curtail	53
exhaust	989
conditioner	240
refrigerator	250
room	479
resistance	891
stable	1023
fuel_oil	94
situation	769
surround	319
undertake	463
secretary	49
commission	544
npc	90
question	883
month	617
positive	1399
fact	719
regard	731
sufficient	742
effectiveness	1413
usage	706
petition	46
seam	23
suit	24
haul	26
suggest	3147
daily	959
conse	21
owner	513
taxable	26
burn	563
probably	66
article	1710
uprate	106
gw	295
lifetime	449
nrc	143
licensing	50
pump	878
hydro	945
biomass_fuel	42
kwh	801
geothermal_energy	53
claim	284
website	643
avoid	1078
worldwide	1529
mature	446
stationary	294
matter	519
ulsd	60
loan	306
guarantee	572
pacity	25
arra	59
wind_power	1995
demonstration	355
agree	463
climate	1994
challenge	2497
normal	436
aging	23
oper	74
evaluation	1465
erator	28
nuclear_energy	493
iii	428
overnight	41
perfor	23
mance	23
macro	204
forward	506
forecasting	955
ad	328
al	425
sign	353
tax_relief	22
job_creation	30
camr	61
pose	360
implementing_regulation	33
preliminary	312
cient	39
broad	591
extraction	600
dynamic	3055
critical	1384
code	609
unplanned	28
indefinitely	40
e&p	26
mar	250
ket	218
anwr	61
leasing	84
native	29
british	272
ser	88
vice	100
a.b	58
attempt	833
gov	127
particu	59
larly	53
lag	303
condensate	169
hydrogen	2357
hydrocarbon	617
naeca	24
climate_change	1630
signal	455
single	2085
sumer	81
steady	725
operable	23
operational	1537
approve	291
review	2248
bush	49
recommend	551
capital_expenditure	50
minor	265
contributor	293
ductivity	22
public	1644
preference	609
municipal_solid_waste	44
machine	511
powerful	24
lift	65
cogeneration	672
handling	58
sustain	445
condi	23
lose	313
poor	820
successful	621
manu	38
qua	97
drillion	96
cmm	52
differentiate	42
rank	339
expense	277
feasible	693
competi	80
england	91
atlantic	179
missouri	24
establishment	210
strand	107
regulator	396
dis	80
agreement	1233
management	2567
repowere	30
tree	188
participation	532
commitment	689
purchasing	23
induce	745
payment	350
learning	756
learn	561
marketing	60
interact	25
steo	40
reader	32
monthly	608
actual	1230
kyoto_protocol	636
flexibility	1350
protocol	223
annex	403
trading	1005
topic	306
oppose	87
argue	771
community	1366
strategy	5157
conference	86
recommendation	561
submit	116
oxide	767
prohibit	61
permanent	52
wildlife	29
refuge	26
heavy_oil	121
outer	32
continental_shelf	31
royalty	85
relief	61
sub	818
assistance	50
ferc	167
suspend	64
pollutant	677
decide	314
motor_vehicle	238
rfg	235
oxygen	1524
nonattainment	33
rely	874
sink	384
forest	453
nitrous	55
incorpo	41
seek	645
senate	150
effectively	839
sport	81
man	96
